time,pco2_in_sea_water,pco2_in_sea_water_qc_agg,z
UTC,microatm,,m
2017-03-19T15:17:00Z,394.4,2,0.0
2017-03-19T18:17:00Z,390.0,2,0.0
2017-03-19T21:17:00Z,395.2,2,0.0
2017-03-20T00:17:00Z,393.1,2,0.0
2017-03-20T03:17:00Z,390.1,2,0.0
2017-03-20T06:17:00Z,389.7,2,0.0
2017-03-20T09:17:00Z,392.4,2,0.0
2017-03-20T12:17:00Z,390.9,2,0.0
2017-03-20T15:17:00Z,405.3,2,0.0
2017-03-20T18:17:00Z,417.7,2,0.0
2017-03-20T21:17:00Z,413.7,2,0.0
2017-03-21T00:17:00Z,400.7,2,0.0
2017-03-21T03:17:00Z,396.8,2,0.0
2017-03-21T06:17:00Z,392.8,2,0.0
2017-03-21T09:17:00Z,394.8,2,0.0
2017-03-21T12:17:00Z,399.4,2,0.0
2017-03-21T15:17:00Z,403.4,2,0.0
2017-03-21T18:17:00Z,409.4,2,0.0
2017-03-21T21:17:00Z,414.7,2,0.0
2017-03-22T00:17:00Z,412.5,2,0.0
2017-03-22T03:17:00Z,408.5,2,0.0
2017-03-22T06:17:00Z,410.2,2,0.0
2017-03-22T09:17:00Z,412.1,2,0.0
2017-03-22T12:17:00Z,418.8,2,0.0
2017-03-22T15:17:00Z,429.6,2,0.0
2017-03-22T18:17:00Z,440.6,2,0.0
2017-03-22T21:17:00Z,420.4,2,0.0
2017-03-23T00:17:00Z,411.5,2,0.0
2017-03-23T03:17:00Z,407.0,2,0.0
2017-03-23T06:17:00Z,406.0,2,0.0
2017-03-23T09:17:00Z,402.8,2,0.0
2017-03-23T12:17:00Z,411.1,2,0.0
2017-03-23T15:17:00Z,411.9,2,0.0
2017-03-23T18:17:00Z,401.8,2,0.0
2017-03-23T21:17:00Z,399.3,2,0.0
2017-03-24T00:17:00Z,400.3,2,0.0
2017-03-24T03:17:00Z,403.7,2,0.0
2017-03-24T06:17:00Z,402.4,2,0.0
2017-03-24T09:17:00Z,399.3,2,0.0
2017-03-24T12:17:00Z,402.3,2,0.0
2017-03-24T15:17:00Z,425.7,2,0.0
2017-03-24T18:17:00Z,417.3,2,0.0
2017-03-24T21:17:00Z,414.0,2,0.0
2017-03-25T00:17:00Z,409.3,2,0.0
2017-03-25T03:17:00Z,414.5,2,0.0
2017-03-25T06:17:00Z,414.3,2,0.0
2017-03-25T09:17:00Z,410.0,2,0.0
2017-03-25T12:17:00Z,408.7,2,0.0
2017-03-25T15:17:00Z,425.7,2,0.0
2017-03-25T18:17:00Z,425.3,2,0.0
2017-03-25T21:17:00Z,418.1,2,0.0
2017-03-26T00:17:00Z,416.2,2,0.0
2017-03-26T03:17:00Z,421.3,2,0.0
2017-03-26T06:17:00Z,423.5,2,0.0
2017-03-26T09:17:00Z,411.3,2,0.0
2017-03-26T12:17:00Z,411.8,2,0.0
2017-03-26T15:17:00Z,435.3,2,0.0
2017-03-26T18:17:00Z,449.4,2,0.0
2017-03-26T21:17:00Z,431.8,2,0.0
2017-03-27T00:17:00Z,415.3,2,0.0
2017-03-27T03:17:00Z,419.6,2,0.0
2017-03-27T06:17:00Z,424.4,2,0.0
2017-03-27T09:17:00Z,416.9,2,0.0
2017-03-27T12:17:00Z,415.0,2,0.0
2017-03-27T15:17:00Z,443.7,2,0.0
2017-03-27T18:17:00Z,472.4,2,0.0
2017-03-27T21:17:00Z,450.7,2,0.0
2017-03-28T00:17:00Z,424.7,2,0.0
2017-03-28T03:17:00Z,NaN,2,0.0
2017-03-28T06:17:00Z,433.8,2,0.0
2017-03-28T09:17:00Z,438.1,2,0.0
2017-03-28T12:17:00Z,431.7,2,0.0
2017-03-28T15:17:00Z,441.1,2,0.0
2017-03-28T18:17:00Z,463.7,2,0.0
2017-03-28T21:17:00Z,454.9,2,0.0
2017-03-29T00:17:00Z,430.5,2,0.0
2017-03-29T03:17:00Z,428.4,2,0.0
2017-03-29T06:17:00Z,448.1,2,0.0
2017-03-29T09:17:00Z,463.8,2,0.0
2017-03-29T12:17:00Z,458.7,2,0.0
2017-03-29T15:17:00Z,475.6,2,0.0
2017-03-29T18:17:00Z,499.9,2,0.0
2017-03-29T21:17:00Z,488.3,2,0.0
2017-03-30T00:17:00Z,463.6,2,0.0
2017-03-30T03:17:00Z,446.0,2,0.0
2017-03-30T06:17:00Z,450.4,2,0.0
2017-03-30T09:17:00Z,470.2,2,0.0
2017-03-30T12:17:00Z,465.8,2,0.0
2017-03-30T15:17:00Z,470.8,2,0.0
2017-03-30T18:17:00Z,484.7,2,0.0
2017-03-30T21:17:00Z,480.8,2,0.0
2017-03-31T00:17:00Z,455.1,2,0.0
2017-03-31T03:17:00Z,438.2,2,0.0
2017-03-31T06:17:00Z,439.4,2,0.0
2017-03-31T09:17:00Z,456.0,2,0.0
2017-03-31T12:17:00Z,442.8,2,0.0
2017-03-31T15:17:00Z,449.6,2,0.0
2017-03-31T18:17:00Z,465.3,2,0.0
2017-03-31T21:17:00Z,480.0,2,0.0
2017-04-01T00:17:00Z,474.3,2,0.0
2017-04-01T03:17:00Z,462.5,2,0.0
2017-04-01T06:17:00Z,466.0,2,0.0
2017-04-01T09:17:00Z,469.1,2,0.0
2017-04-01T12:17:00Z,473.6,2,0.0
2017-04-01T15:17:00Z,473.5,2,0.0
2017-04-01T18:17:00Z,501.3,2,0.0
2017-04-01T21:17:00Z,486.0,2,0.0
2017-04-02T00:17:00Z,479.8,2,0.0
2017-04-02T03:17:00Z,472.0,2,0.0
2017-04-02T06:17:00Z,469.5,2,0.0
2017-04-02T09:17:00Z,479.2,2,0.0
2017-04-02T12:17:00Z,502.5,2,0.0
2017-04-02T15:17:00Z,510.1,2,0.0
2017-04-02T18:17:00Z,499.4,2,0.0
2017-04-02T21:17:00Z,499.8,2,0.0
2017-04-03T00:17:00Z,497.2,2,0.0
2017-04-03T03:17:00Z,484.3,2,0.0
2017-04-03T06:17:00Z,479.8,2,0.0
2017-04-03T09:17:00Z,478.5,2,0.0
2017-04-03T12:17:00Z,492.5,2,0.0
2017-04-03T15:17:00Z,491.4,2,0.0
2017-04-03T18:17:00Z,491.0,2,0.0
2017-04-03T21:17:00Z,492.5,2,0.0
2017-04-04T00:17:00Z,477.8,2,0.0
2017-04-04T03:17:00Z,484.1,2,0.0
2017-04-04T06:17:00Z,469.6,2,0.0
2017-04-04T09:17:00Z,479.5,2,0.0
2017-04-04T12:17:00Z,502.1,2,0.0
2017-04-04T15:17:00Z,514.1,2,0.0
2017-04-04T18:17:00Z,515.5,2,0.0
2017-04-04T21:17:00Z,503.4,2,0.0
2017-04-05T00:17:00Z,507.8,2,0.0
2017-04-05T03:17:00Z,503.2,2,0.0
2017-04-05T06:17:00Z,497.9,2,0.0
2017-04-05T09:17:00Z,505.1,2,0.0
2017-04-05T12:17:00Z,510.2,2,0.0
2017-04-05T15:17:00Z,523.7,2,0.0
2017-04-05T18:17:00Z,515.5,2,0.0
2017-04-05T21:17:00Z,512.1,2,0.0
2017-04-06T00:17:00Z,500.6,2,0.0
2017-04-06T03:17:00Z,499.1,2,0.0
2017-04-06T06:17:00Z,500.1,2,0.0
2017-04-06T09:17:00Z,487.1,2,0.0
2017-04-06T12:17:00Z,NaN,2,0.0
2017-04-06T15:17:00Z,473.2,2,0.0
2017-04-06T18:17:00Z,474.5,2,0.0
2017-04-06T21:17:00Z,464.8,2,0.0
2017-04-07T00:17:00Z,466.1,2,0.0
2017-04-07T03:17:00Z,NaN,2,0.0
2017-04-07T06:17:00Z,458.8,2,0.0
2017-04-07T09:17:00Z,455.5,2,0.0
2017-04-07T12:17:00Z,464.1,2,0.0
2017-04-07T15:17:00Z,456.5,2,0.0
2017-04-07T18:17:00Z,453.3,2,0.0
2017-04-07T21:17:00Z,446.7,2,0.0
2017-04-08T00:17:00Z,450.8,2,0.0
2017-04-08T03:17:00Z,460.2,2,0.0
2017-04-08T06:17:00Z,459.6,2,0.0
2017-04-08T09:17:00Z,454.2,2,0.0
2017-04-08T12:17:00Z,452.8,2,0.0
2017-04-08T15:17:00Z,465.3,2,0.0
2017-04-08T18:17:00Z,459.2,2,0.0
2017-04-08T21:17:00Z,465.2,2,0.0
2017-04-09T00:17:00Z,456.8,2,0.0
2017-04-09T03:17:00Z,457.9,2,0.0
2017-04-09T06:17:00Z,464.7,2,0.0
2017-04-09T09:17:00Z,461.7,2,0.0
2017-04-09T12:17:00Z,465.7,2,0.0
2017-04-09T15:17:00Z,484.7,2,0.0
2017-04-09T18:17:00Z,470.7,2,0.0
2017-04-09T21:17:00Z,458.3,2,0.0
2017-04-10T00:17:00Z,457.1,2,0.0
2017-04-10T03:17:00Z,459.7,2,0.0
2017-04-10T06:17:00Z,466.0,2,0.0
2017-04-10T09:17:00Z,462.4,2,0.0
2017-04-10T12:17:00Z,464.0,2,0.0
2017-04-10T15:17:00Z,492.1,2,0.0
2017-04-10T18:17:00Z,504.9,2,0.0
2017-04-10T21:17:00Z,502.4,2,0.0
2017-04-11T00:17:00Z,477.6,2,0.0
2017-04-11T03:17:00Z,467.3,2,0.0
2017-04-11T06:17:00Z,473.6,2,0.0
2017-04-11T09:17:00Z,467.8,2,0.0
2017-04-11T12:17:00Z,463.9,2,0.0
2017-04-11T15:17:00Z,479.8,2,0.0
2017-04-11T18:17:00Z,494.5,2,0.0
2017-04-11T21:17:00Z,481.0,2,0.0
2017-04-12T00:17:00Z,461.7,2,0.0
2017-04-12T03:17:00Z,467.1,2,0.0
2017-04-12T06:17:00Z,473.9,2,0.0
2017-04-12T09:17:00Z,472.6,2,0.0
2017-04-12T12:17:00Z,467.5,2,0.0
2017-04-12T15:17:00Z,490.7,2,0.0
2017-04-12T18:17:00Z,504.7,2,0.0
2017-04-12T21:17:00Z,499.9,2,0.0
2017-04-13T00:17:00Z,476.3,2,0.0
2017-04-13T03:17:00Z,477.0,2,0.0
2017-04-13T06:17:00Z,478.8,2,0.0
2017-04-13T09:17:00Z,482.4,2,0.0
2017-04-13T12:17:00Z,479.8,2,0.0
2017-04-13T15:17:00Z,482.5,2,0.0
2017-04-13T18:17:00Z,485.8,2,0.0
2017-04-13T21:17:00Z,489.9,2,0.0
2017-04-14T00:17:00Z,477.6,2,0.0
2017-04-14T03:17:00Z,479.0,2,0.0
2017-04-14T06:17:00Z,480.7,2,0.0
2017-04-14T09:17:00Z,484.2,2,0.0
2017-04-14T12:17:00Z,485.4,2,0.0
2017-04-14T15:17:00Z,487.7,2,0.0
2017-04-14T18:17:00Z,490.2,2,0.0
2017-04-14T21:17:00Z,487.4,2,0.0
2017-04-15T00:17:00Z,480.0,2,0.0
2017-04-15T03:17:00Z,479.9,2,0.0
2017-04-15T06:17:00Z,479.1,2,0.0
2017-04-15T09:17:00Z,482.2,2,0.0
2017-04-15T12:17:00Z,478.7,2,0.0
2017-04-15T15:17:00Z,487.4,2,0.0
2017-04-15T18:17:00Z,508.6,2,0.0
2017-04-15T21:17:00Z,508.8,2,0.0
2017-04-16T00:17:00Z,490.6,2,0.0
2017-04-16T03:17:00Z,487.0,2,0.0
2017-04-16T06:17:00Z,491.6,2,0.0
2017-04-16T09:17:00Z,488.3,2,0.0
2017-04-16T12:17:00Z,487.7,2,0.0
2017-04-16T15:17:00Z,501.2,2,0.0
2017-04-16T18:17:00Z,511.8,2,0.0
2017-04-16T21:17:00Z,510.9,2,0.0
2017-04-17T00:17:00Z,510.5,2,0.0
2017-04-17T03:17:00Z,494.0,2,0.0
2017-04-17T06:17:00Z,492.4,2,0.0
2017-04-17T09:17:00Z,496.1,2,0.0
2017-04-17T12:17:00Z,504.3,2,0.0
2017-04-17T15:17:00Z,514.5,2,0.0
2017-04-17T18:17:00Z,534.9,2,0.0
2017-04-17T21:17:00Z,533.3,2,0.0
2017-04-18T00:17:00Z,518.7,2,0.0
2017-04-18T03:17:00Z,503.1,2,0.0
2017-04-18T06:17:00Z,505.5,2,0.0
2017-04-18T09:17:00Z,498.8,2,0.0
2017-04-18T12:17:00Z,505.6,2,0.0
2017-04-18T15:17:00Z,517.2,2,0.0
2017-04-18T18:17:00Z,534.2,2,0.0
2017-04-18T21:17:00Z,518.3,2,0.0
2017-04-19T00:17:00Z,520.4,2,0.0
2017-04-19T03:17:00Z,507.1,2,0.0
2017-04-19T06:17:00Z,511.4,2,0.0
2017-04-19T09:17:00Z,517.1,2,0.0
2017-04-19T12:17:00Z,520.3,2,0.0
2017-04-19T15:17:00Z,533.2,2,0.0
2017-04-19T18:17:00Z,550.6,2,0.0
2017-04-19T21:17:00Z,551.8,2,0.0
2017-04-20T00:17:00Z,524.6,2,0.0
2017-04-20T03:17:00Z,526.3,2,0.0
2017-04-20T06:17:00Z,524.0,2,0.0
2017-04-20T09:17:00Z,514.7,2,0.0
2017-04-20T12:17:00Z,535.8,2,0.0
2017-04-20T15:17:00Z,579.7,2,0.0
2017-04-20T18:17:00Z,NaN,2,0.0
2017-04-20T21:17:00Z,NaN,2,0.0
2017-04-21T00:17:00Z,572.6,2,0.0
2017-04-21T03:17:00Z,551.2,2,0.0
2017-04-21T06:17:00Z,545.1,2,0.0
2017-04-21T09:17:00Z,540.5,2,0.0
2017-04-21T12:17:00Z,516.1,2,0.0
2017-04-21T15:17:00Z,529.5,2,0.0
2017-04-21T18:17:00Z,539.8,2,0.0
2017-04-21T21:17:00Z,533.6,2,0.0
2017-04-22T00:17:00Z,522.1,2,0.0
2017-04-22T03:17:00Z,520.7,2,0.0
2017-04-22T06:17:00Z,514.9,2,0.0
2017-04-22T09:17:00Z,507.3,2,0.0
2017-04-22T12:17:00Z,514.6,2,0.0
2017-04-22T15:17:00Z,523.0,2,0.0
2017-04-22T18:17:00Z,529.6,2,0.0
2017-04-22T21:17:00Z,510.4,2,0.0
2017-04-23T00:17:00Z,502.1,2,0.0
2017-04-23T03:17:00Z,500.2,2,0.0
2017-04-23T06:17:00Z,499.0,2,0.0
2017-04-23T09:17:00Z,495.0,2,0.0
2017-04-23T12:17:00Z,498.9,2,0.0
2017-04-23T15:17:00Z,522.7,2,0.0
2017-04-23T18:17:00Z,519.2,2,0.0
2017-04-23T21:17:00Z,508.3,2,0.0
2017-04-24T00:17:00Z,496.1,2,0.0
2017-04-24T03:17:00Z,495.9,2,0.0
2017-04-24T06:17:00Z,490.3,2,0.0
2017-04-24T09:17:00Z,492.0,2,0.0
2017-04-24T12:17:00Z,491.9,2,0.0
2017-04-24T15:17:00Z,492.1,2,0.0
2017-04-24T18:17:00Z,498.2,2,0.0
2017-04-24T21:17:00Z,489.6,2,0.0
2017-04-25T00:17:00Z,481.5,2,0.0
2017-04-25T03:17:00Z,480.6,2,0.0
2017-04-25T06:17:00Z,487.9,2,0.0
2017-04-25T09:17:00Z,484.3,2,0.0
2017-04-25T12:17:00Z,484.6,2,0.0
2017-04-25T15:17:00Z,483.4,2,0.0
2017-04-25T18:17:00Z,512.1,2,0.0
2017-04-25T21:17:00Z,507.3,2,0.0
2017-04-26T00:17:00Z,489.1,2,0.0
2017-04-26T03:17:00Z,496.0,2,0.0
2017-04-26T06:17:00Z,483.7,2,0.0
2017-04-26T09:17:00Z,488.3,2,0.0
2017-04-26T12:17:00Z,492.5,2,0.0
2017-04-26T15:17:00Z,505.0,2,0.0
2017-04-26T18:17:00Z,NaN,2,0.0
2017-04-26T21:17:00Z,518.5,2,0.0
2017-04-27T00:17:00Z,490.3,2,0.0
2017-04-27T03:17:00Z,490.0,2,0.0
2017-04-27T06:17:00Z,490.8,2,0.0
2017-04-27T09:17:00Z,491.8,2,0.0
2017-04-27T12:17:00Z,493.4,2,0.0
2017-04-27T15:17:00Z,499.3,2,0.0
2017-04-27T18:17:00Z,501.3,2,0.0
2017-04-27T21:17:00Z,498.8,2,0.0
2017-04-28T00:17:00Z,485.4,2,0.0
2017-04-28T03:17:00Z,485.8,2,0.0
2017-04-28T06:17:00Z,494.5,2,0.0
2017-04-28T09:17:00Z,500.9,2,0.0
2017-04-28T12:17:00Z,499.7,2,0.0
2017-04-28T15:17:00Z,497.6,2,0.0
2017-04-28T18:17:00Z,509.0,2,0.0
2017-04-28T21:17:00Z,508.7,2,0.0
2017-04-29T00:17:00Z,494.0,2,0.0
2017-04-29T03:17:00Z,490.0,2,0.0
2017-04-29T06:17:00Z,495.6,2,0.0
2017-04-29T09:17:00Z,501.6,2,0.0
2017-04-29T12:17:00Z,497.5,2,0.0
2017-04-29T15:17:00Z,510.1,2,0.0
2017-04-29T18:17:00Z,527.2,2,0.0
2017-04-29T21:17:00Z,524.1,2,0.0
2017-04-30T00:17:00Z,510.0,2,0.0
2017-04-30T03:17:00Z,504.0,2,0.0
2017-04-30T06:17:00Z,502.1,2,0.0
2017-04-30T09:17:00Z,510.0,2,0.0
2017-04-30T12:17:00Z,507.0,2,0.0
2017-04-30T15:17:00Z,508.3,2,0.0
2017-04-30T18:17:00Z,518.1,2,0.0
2017-04-30T21:17:00Z,525.0,2,0.0
2017-05-01T00:17:00Z,516.8,2,0.0
2017-05-01T03:17:00Z,504.2,2,0.0
2017-05-01T06:17:00Z,502.8,2,0.0
2017-05-01T09:17:00Z,514.4,2,0.0
2017-05-01T12:17:00Z,516.1,2,0.0
2017-05-01T15:17:00Z,509.7,2,0.0
2017-05-01T18:17:00Z,508.0,2,0.0
2017-05-01T21:17:00Z,510.9,2,0.0
2017-05-02T00:17:00Z,520.3,2,0.0
2017-05-02T03:17:00Z,502.7,2,0.0
2017-05-02T06:17:00Z,496.8,2,0.0
2017-05-02T09:17:00Z,511.0,2,0.0
2017-05-02T12:17:00Z,503.0,2,0.0
2017-05-02T15:17:00Z,500.3,2,0.0
2017-05-02T18:17:00Z,516.2,2,0.0
2017-05-02T21:17:00Z,525.2,2,0.0
2017-05-03T00:17:00Z,506.6,2,0.0
2017-05-03T03:17:00Z,497.7,2,0.0
2017-05-03T06:17:00Z,493.8,2,0.0
2017-05-03T09:17:00Z,496.8,2,0.0
2017-05-03T12:17:00Z,497.5,2,0.0
2017-05-03T15:17:00Z,514.9,2,0.0
2017-05-03T18:17:00Z,530.7,2,0.0
2017-05-03T21:17:00Z,514.7,2,0.0
2017-05-04T00:17:00Z,519.7,2,0.0
2017-05-04T03:17:00Z,498.8,2,0.0
2017-05-04T06:17:00Z,498.7,2,0.0
2017-05-04T09:17:00Z,499.5,2,0.0
2017-05-04T12:17:00Z,501.3,2,0.0
2017-05-04T15:17:00Z,501.4,2,0.0
2017-05-04T18:17:00Z,502.1,2,0.0
2017-05-04T21:17:00Z,497.5,2,0.0
2017-05-05T00:17:00Z,493.1,2,0.0
2017-05-05T03:17:00Z,488.9,2,0.0
2017-05-05T06:17:00Z,485.5,2,0.0
2017-05-05T09:17:00Z,482.5,2,0.0
2017-05-05T12:17:00Z,480.4,2,0.0
2017-05-05T15:17:00Z,484.2,2,0.0
2017-05-05T18:17:00Z,NaN,2,0.0
2017-05-05T21:17:00Z,NaN,2,0.0
2017-05-06T00:17:00Z,478.3,2,0.0
2017-05-06T03:17:00Z,478.3,2,0.0
2017-05-06T06:17:00Z,473.8,2,0.0
2017-05-06T09:17:00Z,473.6,2,0.0
2017-05-06T12:17:00Z,474.8,2,0.0
2017-05-06T15:17:00Z,477.7,2,0.0
2017-05-06T18:17:00Z,476.0,2,0.0
2017-05-06T21:17:00Z,474.1,2,0.0
2017-05-07T00:17:00Z,471.1,2,0.0
2017-05-07T03:17:00Z,471.9,2,0.0
2017-05-07T06:17:00Z,466.6,2,0.0
2017-05-07T09:17:00Z,464.7,2,0.0
2017-05-07T12:17:00Z,464.3,2,0.0
2017-05-07T15:17:00Z,476.8,2,0.0
2017-05-07T18:17:00Z,506.8,2,0.0
2017-05-07T21:17:00Z,519.6,2,0.0
2017-05-08T00:17:00Z,486.1,2,0.0
2017-05-08T03:17:00Z,482.7,2,0.0
2017-05-08T06:17:00Z,482.3,2,0.0
2017-05-08T09:17:00Z,471.4,2,0.0
2017-05-08T12:17:00Z,466.0,2,0.0
2017-05-08T15:17:00Z,473.1,2,0.0
2017-05-08T18:17:00Z,487.0,2,0.0
2017-05-08T21:17:00Z,518.5,2,0.0
2017-05-09T00:17:00Z,495.4,2,0.0
2017-05-09T03:17:00Z,494.0,2,0.0
2017-05-09T06:17:00Z,484.0,2,0.0
2017-05-09T09:17:00Z,474.9,2,0.0
2017-05-09T12:17:00Z,474.8,2,0.0
2017-05-09T15:17:00Z,480.3,2,0.0
2017-05-09T18:17:00Z,496.2,2,0.0
2017-05-09T21:17:00Z,489.8,2,0.0
2017-05-10T00:17:00Z,471.0,2,0.0
2017-05-10T03:17:00Z,471.3,2,0.0
2017-05-10T06:17:00Z,467.1,2,0.0
2017-05-10T09:17:00Z,469.9,2,0.0
2017-05-10T12:17:00Z,469.1,2,0.0
2017-05-10T15:17:00Z,481.8,2,0.0
2017-05-10T18:17:00Z,506.0,2,0.0
2017-05-10T21:17:00Z,496.2,2,0.0
2017-05-11T00:17:00Z,480.4,2,0.0
2017-05-11T03:17:00Z,471.9,2,0.0
2017-05-11T06:17:00Z,468.7,2,0.0
2017-05-11T09:17:00Z,466.3,2,0.0
2017-05-11T12:17:00Z,464.7,2,0.0
2017-05-11T15:17:00Z,478.8,2,0.0
2017-05-11T18:17:00Z,510.5,2,0.0
2017-05-11T21:17:00Z,488.5,2,0.0
2017-05-12T00:17:00Z,474.6,2,0.0
2017-05-12T03:17:00Z,468.3,2,0.0
2017-05-12T06:17:00Z,471.9,2,0.0
2017-05-12T09:17:00Z,471.0,2,0.0
2017-05-12T12:17:00Z,466.5,2,0.0
2017-05-12T15:17:00Z,480.6,2,0.0
2017-05-12T18:17:00Z,490.1,2,0.0
2017-05-12T21:17:00Z,475.8,2,0.0
2017-05-13T00:17:00Z,468.4,2,0.0
2017-05-13T03:17:00Z,464.8,2,0.0
2017-05-13T06:17:00Z,470.0,2,0.0
2017-05-13T09:17:00Z,468.0,2,0.0
2017-05-13T12:17:00Z,472.0,2,0.0
2017-05-13T15:17:00Z,484.1,2,0.0
2017-05-13T18:17:00Z,474.6,2,0.0
2017-05-13T21:17:00Z,454.9,2,0.0
2017-05-14T00:17:00Z,464.8,2,0.0
2017-05-14T03:17:00Z,470.4,2,0.0
2017-05-14T06:17:00Z,467.2,2,0.0
2017-05-14T09:17:00Z,460.6,2,0.0
2017-05-14T12:17:00Z,469.3,2,0.0
2017-05-14T15:17:00Z,470.6,2,0.0
2017-05-14T18:17:00Z,465.7,2,0.0
2017-05-14T21:17:00Z,476.0,2,0.0
2017-05-15T00:17:00Z,469.4,2,0.0
2017-05-15T03:17:00Z,468.7,2,0.0
2017-05-15T06:17:00Z,471.8,2,0.0
2017-05-15T09:17:00Z,483.7,2,0.0
2017-05-15T12:17:00Z,491.4,2,0.0
2017-05-15T15:17:00Z,497.1,2,0.0
2017-05-15T18:17:00Z,535.8,2,0.0
2017-05-15T21:17:00Z,546.2,2,0.0
2017-05-16T00:17:00Z,501.5,2,0.0
2017-05-16T03:17:00Z,492.0,2,0.0
2017-05-16T06:17:00Z,473.9,2,0.0
2017-05-16T09:17:00Z,470.3,2,0.0
2017-05-16T12:17:00Z,472.3,2,0.0
2017-05-16T15:17:00Z,487.5,2,0.0
2017-05-16T18:17:00Z,505.4,2,0.0
2017-05-16T21:17:00Z,479.7,2,0.0
2017-05-17T00:17:00Z,463.4,2,0.0
2017-05-17T03:17:00Z,472.7,2,0.0
2017-05-17T06:17:00Z,470.9,2,0.0
2017-05-17T09:17:00Z,454.7,2,0.0
2017-05-17T12:17:00Z,447.7,2,0.0
2017-05-17T15:17:00Z,476.5,2,0.0
2017-05-17T18:17:00Z,485.6,2,0.0
2017-05-17T21:17:00Z,455.7,2,0.0
2017-05-18T00:17:00Z,417.6,2,0.0
2017-05-18T03:17:00Z,453.7,2,0.0
2017-05-18T06:17:00Z,458.7,2,0.0
2017-05-18T09:17:00Z,426.5,2,0.0
2017-05-18T12:17:00Z,412.6,2,0.0
2017-05-18T15:17:00Z,437.7,2,0.0
2017-05-18T18:17:00Z,455.1,2,0.0
2017-05-18T21:17:00Z,447.0,2,0.0
2017-05-19T00:17:00Z,427.7,2,0.0
2017-05-19T03:17:00Z,433.7,2,0.0
2017-05-19T06:17:00Z,445.5,2,0.0
2017-05-19T09:17:00Z,445.8,2,0.0
2017-05-19T12:17:00Z,446.1,2,0.0
2017-05-19T15:17:00Z,474.3,2,0.0
2017-05-19T18:17:00Z,483.9,2,0.0
2017-05-19T21:17:00Z,486.6,2,0.0
2017-05-20T00:17:00Z,477.6,2,0.0
2017-05-20T03:17:00Z,467.5,2,0.0
2017-05-20T06:17:00Z,478.1,2,0.0
2017-05-20T09:17:00Z,482.8,2,0.0
2017-05-20T12:17:00Z,483.0,2,0.0
2017-05-20T15:17:00Z,491.5,2,0.0
2017-05-20T18:17:00Z,494.9,2,0.0
2017-05-20T21:17:00Z,495.3,2,0.0
2017-05-21T00:17:00Z,476.8,2,0.0
2017-05-21T03:17:00Z,471.9,2,0.0
2017-05-21T06:17:00Z,474.6,2,0.0
2017-05-21T09:17:00Z,479.6,2,0.0
2017-05-21T12:17:00Z,473.0,2,0.0
2017-05-21T15:17:00Z,460.0,2,0.0
2017-05-21T18:17:00Z,483.7,2,0.0
2017-05-21T21:17:00Z,476.4,2,0.0
2017-05-22T00:17:00Z,468.4,2,0.0
2017-05-22T03:17:00Z,447.5,2,0.0
2017-05-22T06:17:00Z,465.4,2,0.0
2017-05-22T09:17:00Z,472.4,2,0.0
2017-05-22T12:17:00Z,467.3,2,0.0
2017-05-22T15:17:00Z,433.2,2,0.0
2017-05-22T18:17:00Z,476.7,2,0.0
2017-05-22T21:17:00Z,469.7,2,0.0
2017-05-23T00:17:00Z,466.5,2,0.0
2017-05-23T03:17:00Z,423.0,2,0.0
2017-05-23T06:17:00Z,433.2,2,0.0
2017-05-23T09:17:00Z,444.4,2,0.0
2017-05-23T12:17:00Z,425.1,2,0.0
2017-05-23T15:17:00Z,410.2,2,0.0
2017-05-23T18:17:00Z,416.4,2,0.0
2017-05-23T21:17:00Z,432.6,2,0.0
2017-05-24T00:17:00Z,428.3,2,0.0
2017-05-24T03:17:00Z,419.8,2,0.0
2017-05-24T06:17:00Z,414.0,2,0.0
2017-05-24T09:17:00Z,425.4,2,0.0
2017-05-24T12:17:00Z,429.2,2,0.0
2017-05-24T15:17:00Z,417.5,2,0.0
2017-05-24T18:17:00Z,404.1,2,0.0
2017-05-24T21:17:00Z,NaN,2,0.0
2017-05-25T00:17:00Z,396.3,2,0.0
2017-05-25T03:17:00Z,396.6,2,0.0
2017-05-25T06:17:00Z,411.0,2,0.0
2017-05-25T09:17:00Z,402.4,2,0.0
2017-05-25T12:17:00Z,402.8,2,0.0
2017-05-25T15:17:00Z,407.2,2,0.0
2017-05-25T18:17:00Z,406.6,2,0.0
2017-05-25T21:17:00Z,408.1,2,0.0
2017-05-26T00:17:00Z,408.1,2,0.0
2017-05-26T03:17:00Z,403.0,2,0.0
2017-05-26T06:17:00Z,406.3,2,0.0
2017-05-26T09:17:00Z,406.6,2,0.0
2017-05-26T12:17:00Z,413.8,2,0.0
2017-05-26T15:17:00Z,427.2,2,0.0
2017-05-26T18:17:00Z,451.4,2,0.0
2017-05-26T21:17:00Z,422.7,2,0.0
2017-05-27T00:17:00Z,419.6,2,0.0
2017-05-27T03:17:00Z,414.1,2,0.0
2017-05-27T06:17:00Z,415.7,2,0.0
2017-05-27T09:17:00Z,414.4,2,0.0
2017-05-27T12:17:00Z,417.1,2,0.0
2017-05-27T15:17:00Z,429.6,2,0.0
2017-05-27T18:17:00Z,448.0,2,0.0
2017-05-27T21:17:00Z,428.4,2,0.0
2017-05-28T00:17:00Z,416.7,2,0.0
2017-05-28T03:17:00Z,418.0,2,0.0
2017-05-28T06:17:00Z,420.8,2,0.0
