time,sea_water_practical_salinity,sea_water_practical_salinity_qc_agg,z
UTC,1e-3,,m
2017-05-24T18:17:00Z,36.845,2,0.0
2017-05-24T21:17:00Z,36.808,2,0.0
2017-05-25T00:17:00Z,36.791,2,0.0
2017-05-25T03:17:00Z,36.794,2,0.0
2017-05-25T06:17:00Z,36.839,2,0.0
2017-05-25T09:17:00Z,36.813,2,0.0
2017-05-25T12:17:00Z,36.771,2,0.0
2017-05-25T15:17:00Z,36.781,2,0.0
2017-05-25T18:17:00Z,36.781,2,0.0
2017-05-25T21:17:00Z,36.766,2,0.0
2017-05-26T00:17:00Z,36.729,2,0.0
2017-05-26T03:17:00Z,36.753,2,0.0
2017-05-26T06:17:00Z,36.769,2,0.0
2017-05-26T09:17:00Z,36.767,2,0.0
2017-05-26T12:17:00Z,36.756,2,0.0
2017-05-26T15:17:00Z,36.745,2,0.0
2017-05-26T18:17:00Z,36.778,2,0.0
2017-05-26T21:17:00Z,36.78,2,0.0
2017-05-27T00:17:00Z,36.732,2,0.0
2017-05-27T03:17:00Z,36.726,2,0.0
2017-05-27T06:17:00Z,36.755,2,0.0
2017-05-27T09:17:00Z,36.762,2,0.0
2017-05-27T12:17:00Z,36.747,2,0.0
2017-05-27T15:17:00Z,36.73,2,0.0
2017-05-27T18:17:00Z,36.761,2,0.0
2017-05-27T21:17:00Z,36.778,2,0.0
2017-05-28T00:17:00Z,36.734,2,0.0
2017-05-28T03:17:00Z,36.723,2,0.0
2017-05-28T06:17:00Z,36.732,2,0.0
2017-05-28T09:17:00Z,36.744,2,0.0
2017-05-28T12:17:00Z,36.743,2,0.0
2017-05-28T15:17:00Z,36.735,2,0.0
2017-05-28T18:17:00Z,36.742,2,0.0
2017-05-28T21:17:00Z,36.755,2,0.0
2017-05-29T00:17:00Z,36.738,2,0.0
2017-05-29T03:17:00Z,36.728,2,0.0
2017-05-29T06:17:00Z,36.733,2,0.0
2017-05-29T09:17:00Z,36.739,2,0.0
2017-05-29T12:17:00Z,36.735,2,0.0
2017-05-29T15:17:00Z,36.733,2,0.0
2017-05-29T18:17:00Z,36.742,2,0.0
2017-05-29T21:17:00Z,36.738,2,0.0
2017-05-30T00:17:00Z,36.737,2,0.0
2017-05-30T03:17:00Z,36.737,2,0.0
2017-05-30T06:17:00Z,36.739,2,0.0
2017-05-30T09:17:00Z,36.737,2,0.0
2017-05-30T12:17:00Z,36.737,2,0.0
2017-05-30T15:17:00Z,36.744,2,0.0
2017-05-30T18:17:00Z,36.716,2,0.0
2017-05-30T21:17:00Z,36.712,2,0.0
2017-05-31T00:17:00Z,36.747,2,0.0
2017-05-31T03:17:00Z,36.751,2,0.0
2017-05-31T06:17:00Z,36.761,2,0.0
2017-05-31T09:17:00Z,36.756,2,0.0
2017-05-31T12:17:00Z,36.756,2,0.0
2017-05-31T15:17:00Z,36.753,2,0.0
2017-05-31T18:17:00Z,35.413,2,0.0
2017-05-31T21:17:00Z,36.034,2,0.0
2017-06-01T00:17:00Z,36.398,2,0.0
2017-06-01T03:17:00Z,36.433,2,0.0
2017-06-01T06:17:00Z,36.342,2,0.0
2017-06-01T09:17:00Z,36.41,2,0.0
2017-06-01T12:17:00Z,36.629,2,0.0
2017-06-01T15:17:00Z,36.622,2,0.0
2017-06-01T23:47:00Z,36.594,2,0.0
2017-06-02T00:17:00Z,36.608,2,0.0
2017-06-02T00:47:00Z,36.632,2,0.0
2017-06-02T01:17:00Z,36.652,2,0.0
2017-06-02T01:47:00Z,36.657,2,0.0
2017-06-02T02:17:00Z,36.653,2,0.0
2017-06-02T02:47:00Z,36.644,2,0.0
2017-06-02T03:17:00Z,36.625,2,0.0
2017-06-02T06:17:00Z,36.53,2,0.0
2017-06-02T09:17:00Z,36.575,2,0.0
2017-06-02T12:17:00Z,36.643,2,0.0
2017-06-02T15:17:00Z,36.647,2,0.0
2017-06-02T18:17:00Z,36.601,2,0.0
2017-06-02T21:17:00Z,36.593,2,0.0
2017-06-03T00:17:00Z,36.619,2,0.0
2017-06-03T03:17:00Z,36.625,2,0.0
2017-06-03T06:17:00Z,36.597,2,0.0
2017-06-03T09:17:00Z,36.587,2,0.0
2017-06-03T12:17:00Z,36.602,2,0.0
2017-06-03T15:17:00Z,36.628,2,0.0
2017-06-03T18:17:00Z,36.593,2,0.0
2017-06-03T21:17:00Z,36.597,2,0.0
2017-06-04T00:17:00Z,36.591,2,0.0
2017-06-04T03:17:00Z,36.591,2,0.0
2017-06-04T06:17:00Z,36.598,2,0.0
2017-06-04T09:17:00Z,36.597,2,0.0
2017-06-04T12:17:00Z,36.597,2,0.0
2017-06-04T15:17:00Z,36.613,2,0.0
2017-06-04T18:17:00Z,36.608,2,0.0
2017-06-04T21:17:00Z,36.608,2,0.0
2017-06-05T00:17:00Z,36.604,2,0.0
2017-06-05T03:17:00Z,36.632,2,0.0
2017-06-05T06:17:00Z,36.641,2,0.0
2017-06-05T09:17:00Z,36.62,2,0.0
2017-06-05T12:17:00Z,36.622,2,0.0
2017-06-05T15:17:00Z,36.645,2,0.0
2017-06-05T18:17:00Z,36.66,2,0.0
2017-06-05T21:17:00Z,36.619,2,0.0
2017-06-06T00:17:00Z,36.605,2,0.0
2017-06-06T03:17:00Z,36.605,2,0.0
2017-06-06T06:17:00Z,36.609,2,0.0
2017-06-06T09:17:00Z,36.619,2,0.0
2017-06-06T12:17:00Z,36.633,2,0.0
2017-06-06T15:17:00Z,36.534,2,0.0
2017-06-06T18:17:00Z,36.554,2,0.0
2017-06-06T21:17:00Z,36.604,2,0.0
2017-06-07T00:17:00Z,36.526,2,0.0
2017-06-07T03:17:00Z,36.619,2,0.0
2017-06-07T06:17:00Z,36.342,2,0.0
2017-06-07T09:17:00Z,36.568,2,0.0
2017-06-07T12:17:00Z,36.559,2,0.0
2017-06-07T15:17:00Z,36.351,2,0.0
2017-06-07T18:17:00Z,36.195,2,0.0
2017-06-07T21:17:00Z,36.393,2,0.0
2017-06-08T00:17:00Z,36.561,2,0.0
2017-06-08T03:17:00Z,36.512,2,0.0
2017-06-08T06:17:00Z,36.513,2,0.0
2017-06-08T09:17:00Z,36.573,2,0.0
2017-06-08T12:17:00Z,36.567,2,0.0
2017-06-08T18:17:00Z,36.59,2,0.0
2017-06-08T21:17:00Z,36.59,2,0.0
2017-06-09T00:17:00Z,36.595,2,0.0
2017-06-09T03:17:00Z,36.588,2,0.0
2017-06-09T06:17:00Z,36.623,2,0.0
2017-06-09T09:17:00Z,36.619,2,0.0
2017-06-09T12:17:00Z,36.59,2,0.0
2017-06-09T15:17:00Z,36.604,2,0.0
2017-06-09T18:17:00Z,36.628,2,0.0
2017-06-09T21:17:00Z,36.651,2,0.0
2017-06-10T00:17:00Z,36.605,2,0.0
2017-06-10T03:17:00Z,36.593,2,0.0
2017-06-10T06:17:00Z,36.598,2,0.0
2017-06-10T09:17:00Z,36.599,2,0.0
2017-06-10T12:17:00Z,36.59,2,0.0
2017-06-10T15:17:00Z,36.59,2,0.0
2017-06-10T18:17:00Z,36.613,2,0.0
2017-06-10T21:17:00Z,36.599,2,0.0
2017-06-11T00:17:00Z,36.597,2,0.0
2017-06-11T03:17:00Z,36.592,2,0.0
2017-06-11T06:17:00Z,36.616,2,0.0
2017-06-11T09:17:00Z,36.638,2,0.0
2017-06-11T12:17:00Z,36.6,2,0.0
2017-06-11T15:17:00Z,36.598,2,0.0
2017-06-11T18:17:00Z,36.633,2,0.0
2017-06-11T21:17:00Z,36.658,2,0.0
2017-06-12T00:17:00Z,36.61,2,0.0
2017-06-12T03:17:00Z,36.601,2,0.0
2017-06-12T06:17:00Z,36.638,2,0.0
2017-06-12T09:17:00Z,36.67,2,0.0
2017-06-12T12:17:00Z,36.649,2,0.0
2017-06-12T15:17:00Z,36.628,2,0.0
2017-06-12T18:17:00Z,36.657,2,0.0
2017-06-12T21:17:00Z,36.677,2,0.0
2017-06-13T00:17:00Z,36.657,2,0.0
2017-06-13T03:17:00Z,36.643,2,0.0
2017-06-13T06:17:00Z,36.661,2,0.0
2017-06-13T09:17:00Z,36.667,2,0.0
2017-06-13T12:17:00Z,36.661,2,0.0
2017-06-13T15:17:00Z,36.659,2,0.0
2017-06-13T18:17:00Z,36.66,2,0.0
2017-06-13T21:17:00Z,36.658,2,0.0
2017-06-14T00:17:00Z,36.651,2,0.0
2017-06-14T03:17:00Z,36.65,2,0.0
2017-06-14T06:17:00Z,36.654,2,0.0
2017-06-14T09:17:00Z,36.679,2,0.0
2017-06-14T12:17:00Z,36.679,2,0.0
2017-06-14T15:17:00Z,36.659,2,0.0
2017-06-14T18:17:00Z,36.657,2,0.0
2017-06-14T21:17:00Z,36.672,2,0.0
2017-06-15T00:17:00Z,36.655,2,0.0
2017-06-15T03:17:00Z,36.629,2,0.0
2017-06-15T06:17:00Z,36.615,2,0.0
2017-06-15T09:17:00Z,36.624,2,0.0
2017-06-15T12:17:00Z,36.61,2,0.0
2017-06-15T15:17:00Z,36.583,2,0.0
2017-06-15T18:17:00Z,36.555,2,0.0
2017-06-15T21:17:00Z,36.503,2,0.0
2017-06-16T00:17:00Z,36.516,2,0.0
2017-06-16T03:17:00Z,36.522,2,0.0
2017-06-16T06:17:00Z,36.517,2,0.0
2017-06-16T09:17:00Z,36.516,2,0.0
2017-06-16T12:17:00Z,36.531,2,0.0
2017-06-16T15:17:00Z,36.543,2,0.0
2017-06-16T18:17:00Z,36.572,2,0.0
2017-06-16T21:17:00Z,36.424,2,0.0
2017-06-17T00:17:00Z,36.161,2,0.0
2017-06-17T03:17:00Z,36.27,2,0.0
2017-06-17T06:17:00Z,36.317,2,0.0
2017-06-17T09:17:00Z,36.44,2,0.0
2017-06-17T12:17:00Z,36.538,2,0.0
2017-06-17T15:17:00Z,36.535,2,0.0
2017-06-17T18:17:00Z,36.564,2,0.0
2017-06-17T21:17:00Z,36.582,2,0.0
2017-06-18T00:17:00Z,36.555,2,0.0
2017-06-18T03:17:00Z,36.563,2,0.0
2017-06-18T06:17:00Z,36.589,2,0.0
2017-06-18T09:17:00Z,36.581,2,0.0
2017-06-18T12:17:00Z,36.593,2,0.0
2017-06-18T15:17:00Z,36.588,2,0.0
2017-06-18T18:17:00Z,36.585,2,0.0
2017-06-18T21:17:00Z,36.572,2,0.0
2017-06-19T00:17:00Z,36.551,2,0.0
2017-06-19T03:17:00Z,36.545,2,0.0
2017-06-19T06:17:00Z,36.561,2,0.0
2017-06-19T09:17:00Z,36.54,2,0.0
2017-06-19T12:17:00Z,36.516,2,0.0
2017-06-19T15:17:00Z,36.508,2,0.0
2017-06-19T18:17:00Z,36.515,2,0.0
2017-06-19T21:17:00Z,36.474,2,0.0
2017-06-20T00:17:00Z,36.48,2,0.0
2017-06-20T03:17:00Z,36.477,2,0.0
2017-06-20T06:17:00Z,36.475,2,0.0
2017-06-20T09:17:00Z,36.473,2,0.0
2017-06-20T12:17:00Z,36.485,2,0.0
2017-06-20T15:17:00Z,36.478,2,0.0
2017-06-20T18:17:00Z,36.221,2,0.0
2017-06-20T21:17:00Z,36.478,2,0.0
2017-06-21T00:17:00Z,36.485,2,0.0
2017-06-21T03:17:00Z,36.512,2,0.0
2017-06-21T06:17:00Z,36.49,2,0.0
2017-06-21T09:17:00Z,36.478,2,0.0
2017-06-21T12:17:00Z,36.49,2,0.0
2017-06-21T15:17:00Z,36.568,2,0.0
2017-06-21T18:17:00Z,36.544,2,0.0
2017-06-21T21:17:00Z,36.482,2,0.0
2017-06-22T00:17:00Z,36.505,2,0.0
2017-06-22T03:17:00Z,36.559,2,0.0
2017-06-22T06:17:00Z,36.559,2,0.0
2017-06-22T09:17:00Z,36.5,2,0.0
2017-06-22T12:17:00Z,36.507,2,0.0
2017-06-22T15:17:00Z,36.581,2,0.0
2017-06-22T18:17:00Z,36.587,2,0.0
2017-06-22T21:17:00Z,36.516,2,0.0
2017-06-23T00:17:00Z,36.556,2,0.0
2017-06-23T03:17:00Z,36.593,2,0.0
2017-06-23T06:17:00Z,36.617,2,0.0
2017-06-23T09:17:00Z,36.581,2,0.0
2017-06-23T12:17:00Z,36.596,2,0.0
2017-06-23T15:17:00Z,36.623,2,0.0
2017-06-23T18:17:00Z,36.634,2,0.0
2017-06-23T21:17:00Z,36.627,2,0.0
2017-06-24T00:17:00Z,36.642,2,0.0
2017-06-24T03:17:00Z,36.642,2,0.0
2017-06-24T06:17:00Z,36.619,2,0.0
2017-06-24T09:17:00Z,36.635,2,0.0
2017-06-24T12:17:00Z,36.653,2,0.0
2017-06-24T15:17:00Z,36.639,2,0.0
2017-06-24T18:17:00Z,36.614,2,0.0
2017-06-24T21:17:00Z,36.632,2,0.0
2017-06-25T00:17:00Z,36.647,2,0.0
2017-06-25T03:17:00Z,36.623,2,0.0
2017-06-25T06:17:00Z,36.601,2,0.0
2017-06-25T09:17:00Z,36.599,2,0.0
2017-06-25T12:17:00Z,36.606,2,0.0
2017-06-25T15:17:00Z,36.594,2,0.0
2017-06-25T18:17:00Z,36.581,2,0.0
2017-06-25T21:17:00Z,36.585,2,0.0
2017-06-26T00:17:00Z,36.141,2,0.0
2017-06-26T03:17:00Z,36.253,2,0.0
2017-06-26T06:17:00Z,36.308,2,0.0
2017-06-26T09:17:00Z,36.425,2,0.0
2017-06-26T12:17:00Z,36.394,2,0.0
2017-06-26T15:17:00Z,36.248,2,0.0
2017-06-26T18:17:00Z,36.288,2,0.0
2017-06-26T21:17:00Z,36.361,2,0.0
2017-06-27T00:17:00Z,36.427,2,0.0
2017-06-27T03:17:00Z,36.488,2,0.0
2017-06-27T06:17:00Z,36.446,2,0.0
2017-06-27T09:17:00Z,36.508,2,0.0
2017-06-27T12:17:00Z,36.281,2,0.0
2017-06-27T15:17:00Z,36.213,2,0.0
2017-06-27T18:17:00Z,36.344,2,0.0
2017-06-27T21:17:00Z,36.242,2,0.0
2017-06-28T00:17:00Z,36.461,2,0.0
2017-06-28T03:17:00Z,36.496,2,0.0
2017-06-28T06:17:00Z,36.492,2,0.0
2017-06-28T09:17:00Z,36.468,2,0.0
2017-06-28T12:17:00Z,36.487,2,0.0
2017-06-28T15:17:00Z,36.506,2,0.0
2017-06-28T18:17:00Z,36.51,2,0.0
2017-06-28T21:17:00Z,36.516,2,0.0
2017-06-29T00:17:00Z,36.521,2,0.0
2017-06-29T03:17:00Z,36.529,2,0.0
2017-06-29T06:17:00Z,36.53,2,0.0
2017-06-29T09:17:00Z,36.522,2,0.0
2017-06-29T12:17:00Z,36.502,2,0.0
2017-06-29T15:17:00Z,36.515,2,0.0
2017-06-29T18:17:00Z,36.521,2,0.0
2017-06-29T21:17:00Z,36.507,2,0.0
2017-06-30T00:17:00Z,36.499,2,0.0
2017-06-30T03:17:00Z,36.501,2,0.0
2017-06-30T06:17:00Z,36.513,2,0.0
2017-06-30T09:17:00Z,36.495,2,0.0
2017-06-30T12:17:00Z,36.504,2,0.0
2017-06-30T15:17:00Z,36.505,2,0.0
2017-06-30T18:17:00Z,36.517,2,0.0
2017-06-30T21:17:00Z,36.515,2,0.0
2017-07-01T00:17:00Z,36.507,2,0.0
2017-07-01T03:17:00Z,36.51,2,0.0
2017-07-01T06:17:00Z,36.52,2,0.0
2017-07-01T09:17:00Z,36.51,2,0.0
2017-07-01T12:17:00Z,36.497,2,0.0
2017-07-01T15:17:00Z,36.485,2,0.0
2017-07-01T18:17:00Z,36.496,2,0.0
2017-07-01T21:17:00Z,36.455,2,0.0
2017-07-02T00:17:00Z,36.449,2,0.0
2017-07-02T03:17:00Z,36.443,2,0.0
2017-07-02T06:17:00Z,36.437,2,0.0
2017-07-02T09:17:00Z,36.424,2,0.0
2017-07-02T12:17:00Z,36.405,2,0.0
2017-07-02T15:17:00Z,36.387,2,0.0
2017-07-02T18:17:00Z,36.121,2,0.0
2017-07-02T21:17:00Z,36.076,2,0.0
2017-07-03T00:17:00Z,36.237,2,0.0
2017-07-03T03:17:00Z,36.261,2,0.0
2017-07-03T06:17:00Z,36.276,2,0.0
2017-07-03T09:17:00Z,36.257,2,0.0
2017-07-03T12:17:00Z,36.253,2,0.0
2017-07-03T15:17:00Z,36.237,2,0.0
2017-07-03T18:17:00Z,36.224,2,0.0
2017-07-03T21:17:00Z,36.042,2,0.0
2017-07-04T00:17:00Z,36.117,2,0.0
2017-07-04T03:17:00Z,36.155,2,0.0
2017-07-04T06:17:00Z,36.167,2,0.0
2017-07-04T09:17:00Z,36.165,2,0.0
2017-07-04T12:17:00Z,36.187,2,0.0
2017-07-04T15:17:00Z,36.178,2,0.0
2017-07-04T18:17:00Z,36.181,2,0.0
2017-07-04T21:17:00Z,36.208,2,0.0
2017-07-05T00:17:00Z,36.237,2,0.0
2017-07-05T03:17:00Z,36.23,2,0.0
2017-07-05T06:17:00Z,36.236,2,0.0
2017-07-05T09:17:00Z,36.235,2,0.0
2017-07-05T12:17:00Z,36.224,2,0.0
2017-07-05T15:17:00Z,36.199,2,0.0
2017-07-05T18:17:00Z,36.195,2,0.0
2017-07-05T21:17:00Z,36.188,2,0.0
2017-07-06T00:17:00Z,36.173,2,0.0
2017-07-06T03:17:00Z,36.158,2,0.0
2017-07-06T06:17:00Z,36.152,2,0.0
2017-07-06T09:17:00Z,36.158,2,0.0
2017-07-06T12:17:00Z,36.182,2,0.0
2017-07-06T15:17:00Z,36.187,2,0.0
2017-07-06T18:17:00Z,36.176,2,0.0
2017-07-06T21:17:00Z,36.235,2,0.0
2017-07-07T00:17:00Z,36.258,2,0.0
2017-07-07T03:17:00Z,36.262,2,0.0
2017-07-07T06:17:00Z,36.266,2,0.0
2017-07-07T09:17:00Z,36.285,2,0.0
2017-07-07T12:17:00Z,36.294,2,0.0
2017-07-07T15:17:00Z,36.28,2,0.0
2017-07-07T18:17:00Z,36.273,2,0.0
2017-07-07T21:17:00Z,36.289,2,0.0
2017-07-08T00:17:00Z,36.252,2,0.0
2017-07-08T03:17:00Z,36.259,2,0.0
2017-07-08T06:17:00Z,36.275,2,0.0
2017-07-08T09:17:00Z,36.266,2,0.0
2017-07-08T12:17:00Z,36.26,2,0.0
2017-07-08T15:17:00Z,36.264,2,0.0
2017-07-08T18:17:00Z,36.264,2,0.0
2017-07-08T21:17:00Z,36.263,2,0.0
2017-07-09T00:17:00Z,36.258,2,0.0
2017-07-09T03:17:00Z,36.26,2,0.0
2017-07-09T06:17:00Z,36.259,2,0.0
2017-07-09T09:17:00Z,36.259,2,0.0
2017-07-09T12:17:00Z,36.257,2,0.0
2017-07-09T15:17:00Z,36.261,2,0.0
2017-07-09T18:17:00Z,36.262,2,0.0
2017-07-09T21:17:00Z,36.263,2,0.0
2017-07-10T00:17:00Z,36.251,2,0.0
2017-07-10T03:17:00Z,36.246,2,0.0
2017-07-10T06:17:00Z,36.246,2,0.0
2017-07-10T09:17:00Z,36.248,2,0.0
2017-07-10T12:17:00Z,36.247,2,0.0
2017-07-10T15:17:00Z,36.25,2,0.0
2017-07-10T18:17:00Z,36.246,2,0.0
2017-07-10T21:17:00Z,36.247,2,0.0
2017-07-11T00:17:00Z,36.25,2,0.0
2017-07-11T03:17:00Z,36.251,2,0.0
2017-07-11T06:17:00Z,36.246,2,0.0
2017-07-11T09:17:00Z,36.242,2,0.0
2017-07-11T12:17:00Z,36.249,2,0.0
2017-07-11T15:17:00Z,36.254,2,0.0
2017-07-11T18:17:00Z,36.253,2,0.0
2017-07-11T21:17:00Z,36.254,2,0.0
2017-07-12T00:17:00Z,36.269,2,0.0
2017-07-12T03:17:00Z,36.27,2,0.0
2017-07-12T06:17:00Z,36.264,2,0.0
2017-07-12T09:17:00Z,36.255,2,0.0
2017-07-12T12:17:00Z,36.257,2,0.0
2017-07-12T15:17:00Z,36.26,2,0.0
2017-07-12T18:17:00Z,36.263,2,0.0
2017-07-12T21:17:00Z,36.262,2,0.0
2017-07-13T00:17:00Z,36.275,2,0.0
2017-07-13T03:17:00Z,36.278,2,0.0
2017-07-13T06:17:00Z,36.274,2,0.0
2017-07-13T09:17:00Z,36.27,2,0.0
2017-07-13T12:17:00Z,36.271,2,0.0
2017-07-13T15:17:00Z,36.281,2,0.0
2017-07-13T18:17:00Z,36.257,2,0.0
2017-07-13T21:17:00Z,36.279,2,0.0
2017-07-14T00:17:00Z,36.278,2,0.0
2017-07-14T03:17:00Z,36.24,2,0.0
2017-07-14T06:17:00Z,36.244,2,0.0
2017-07-14T09:17:00Z,36.273,2,0.0
2017-07-14T12:17:00Z,36.273,2,0.0
2017-07-14T15:17:00Z,36.275,2,0.0
2017-07-14T18:17:00Z,36.267,2,0.0
2017-07-14T21:17:00Z,36.29,2,0.0
2017-07-15T00:17:00Z,36.282,2,0.0
2017-07-15T03:17:00Z,36.258,2,0.0
2017-07-15T06:17:00Z,36.254,2,0.0
2017-07-15T09:17:00Z,36.269,2,0.0
2017-07-15T12:17:00Z,36.27,2,0.0
2017-07-15T15:17:00Z,36.274,2,0.0
2017-07-15T18:17:00Z,36.254,2,0.0
2017-07-15T21:17:00Z,36.272,2,0.0
2017-07-16T00:17:00Z,36.272,2,0.0
2017-07-16T03:17:00Z,36.253,2,0.0
2017-07-16T06:17:00Z,36.235,2,0.0
2017-07-16T09:17:00Z,36.279,2,0.0
2017-07-16T12:17:00Z,36.276,2,0.0
2017-07-16T15:17:00Z,36.282,2,0.0
2017-07-16T18:17:00Z,36.291,2,0.0
2017-07-16T21:17:00Z,36.291,2,0.0
2017-07-17T00:17:00Z,36.252,2,0.0
2017-07-17T03:17:00Z,36.256,2,0.0
2017-07-17T06:17:00Z,36.275,2,0.0
2017-07-17T09:17:00Z,36.275,2,0.0
2017-07-17T12:17:00Z,36.267,2,0.0
2017-07-17T15:17:00Z,36.259,2,0.0
2017-07-17T18:17:00Z,36.235,2,0.0
2017-07-17T21:17:00Z,36.193,2,0.0
2017-07-18T00:17:00Z,36.2,2,0.0
2017-07-18T03:17:00Z,36.237,2,0.0
2017-07-18T06:17:00Z,36.185,2,0.0
2017-07-18T09:17:00Z,36.095,2,0.0
2017-07-18T12:17:00Z,36.257,2,0.0
2017-07-18T15:17:00Z,36.166,2,0.0
2017-07-18T18:17:00Z,35.978,2,0.0
2017-07-18T21:17:00Z,35.95,2,0.0
2017-07-19T00:17:00Z,36.072,2,0.0
2017-07-19T03:17:00Z,36.192,2,0.0
2017-07-19T06:17:00Z,36.079,2,0.0
2017-07-19T09:17:00Z,36.077,2,0.0
2017-07-19T12:17:00Z,36.143,2,0.0
2017-07-19T15:17:00Z,36.124,2,0.0
2017-07-19T18:17:00Z,36.061,2,0.0
2017-07-19T21:17:00Z,35.943,2,0.0
2017-07-20T00:17:00Z,35.982,2,0.0
2017-07-20T03:17:00Z,36.142,2,0.0
2017-07-20T06:17:00Z,36.137,2,0.0
2017-07-20T09:17:00Z,36.1,2,0.0
2017-07-20T12:17:00Z,36.146,2,0.0
2017-07-20T15:17:00Z,36.008,2,0.0
2017-07-20T18:17:00Z,36.094,2,0.0
2017-07-20T21:17:00Z,35.977,2,0.0
2017-07-21T00:17:00Z,36.037,2,0.0
2017-07-21T03:17:00Z,36.098,2,0.0
2017-07-21T06:17:00Z,35.985,2,0.0
2017-07-21T09:17:00Z,36.092,2,0.0
2017-07-21T12:17:00Z,36.091,2,0.0
2017-07-21T15:17:00Z,36.034,2,0.0
2017-07-21T18:17:00Z,36.075,2,0.0
2017-07-21T21:17:00Z,35.916,2,0.0
2017-07-22T00:17:00Z,36.054,2,0.0
2017-07-22T03:17:00Z,36.156,2,0.0
2017-07-22T06:17:00Z,35.987,2,0.0
2017-07-22T09:17:00Z,36.002,2,0.0
2017-07-22T12:17:00Z,36.017,2,0.0
2017-07-22T15:17:00Z,35.998,2,0.0
2017-07-22T18:17:00Z,35.95,2,0.0
2017-07-22T21:17:00Z,36.019,2,0.0
2017-07-23T00:17:00Z,36.125,2,0.0
2017-07-23T03:17:00Z,36.188,2,0.0
2017-07-23T06:17:00Z,36.134,2,0.0
2017-07-23T09:17:00Z,36.205,2,0.0
2017-07-23T12:17:00Z,36.232,2,0.0
2017-07-23T15:17:00Z,36.096,2,0.0
2017-07-23T18:17:00Z,35.953,2,0.0
2017-08-10T15:17:00Z,35.922,2,0.0
2017-08-10T15:47:00Z,35.918,2,0.0
2017-08-10T16:17:00Z,35.896,2,0.0
2017-08-10T16:47:00Z,35.89,2,0.0
2017-08-10T17:17:00Z,35.877,2,0.0
2017-08-10T17:47:00Z,35.886,2,0.0
2017-08-10T18:17:00Z,35.868,2,0.0
2017-08-10T18:47:00Z,35.85,2,0.0
2017-08-10T21:17:00Z,35.821,2,0.0
2017-08-11T00:17:00Z,35.835,2,0.0
2017-08-11T03:17:00Z,35.908,2,0.0
2017-08-11T06:17:00Z,35.847,2,0.0
2017-08-11T09:17:00Z,35.832,2,0.0
2017-08-11T12:17:00Z,35.887,2,0.0
2017-08-11T15:17:00Z,35.898,2,0.0
2017-08-11T18:17:00Z,35.853,2,0.0
2017-08-11T21:17:00Z,35.838,2,0.0
2017-08-12T00:17:00Z,35.882,2,0.0
2017-08-12T03:17:00Z,35.919,2,0.0
2017-08-12T06:17:00Z,35.858,2,0.0
2017-08-12T09:17:00Z,35.828,2,0.0
2017-08-12T12:17:00Z,35.828,2,0.0
2017-08-12T15:17:00Z,35.886,2,0.0
2017-08-12T18:17:00Z,35.863,2,0.0
2017-08-12T21:17:00Z,35.854,2,0.0
2017-08-13T00:17:00Z,35.845,2,0.0
2017-08-13T03:17:00Z,35.882,2,0.0
2017-08-13T06:17:00Z,35.894,2,0.0
2017-08-13T09:17:00Z,35.849,2,0.0
2017-08-13T12:17:00Z,35.859,2,0.0
2017-08-13T15:17:00Z,35.917,2,0.0
2017-08-13T18:17:00Z,35.939,2,0.0
2017-08-13T21:17:00Z,35.895,2,0.0
2017-08-14T00:17:00Z,35.887,2,0.0
2017-08-14T03:17:00Z,35.924,2,0.0
2017-08-14T06:17:00Z,35.912,2,0.0
2017-08-14T09:17:00Z,35.86,2,0.0
2017-08-14T12:17:00Z,35.848,2,0.0
2017-08-14T15:17:00Z,35.882,2,0.0
2017-08-14T18:17:00Z,35.913,2,0.0
2017-08-14T21:17:00Z,35.859,2,0.0
2017-08-15T00:17:00Z,35.819,2,0.0
2017-08-15T03:17:00Z,35.859,2,0.0
2017-08-15T06:17:00Z,35.903,2,0.0
2017-08-15T09:17:00Z,35.875,2,0.0
2017-08-15T12:17:00Z,35.825,2,0.0
2017-08-15T15:17:00Z,35.843,2,0.0
2017-08-15T18:17:00Z,35.91,2,0.0
2017-08-15T21:17:00Z,35.915,2,0.0
2017-08-16T00:17:00Z,35.765,2,0.0
2017-08-16T03:17:00Z,35.784,2,0.0
2017-08-16T06:17:00Z,35.884,2,0.0
2017-08-16T09:17:00Z,35.895,2,0.0
2017-08-16T12:17:00Z,35.762,2,0.0
2017-08-16T15:17:00Z,35.753,2,0.0
2017-08-16T18:17:00Z,35.833,2,0.0
2017-08-16T21:17:00Z,35.863,2,0.0
2017-08-17T00:17:00Z,35.852,2,0.0
2017-08-17T03:17:00Z,35.826,2,0.0
2017-08-17T06:17:00Z,35.862,2,0.0
2017-08-17T09:17:00Z,35.909,2,0.0
2017-08-17T12:17:00Z,35.899,2,0.0
2017-08-17T15:17:00Z,35.831,2,0.0
2017-08-17T18:17:00Z,35.861,2,0.0
2017-08-17T21:17:00Z,35.891,2,0.0
2017-08-18T00:17:00Z,35.917,2,0.0
2017-08-18T03:17:00Z,35.877,2,0.0
2017-08-18T06:17:00Z,35.891,2,0.0
2017-08-18T09:17:00Z,35.931,2,0.0
2017-08-18T12:17:00Z,35.787,2,0.0
2017-08-18T15:17:00Z,35.46,2,0.0
2017-08-18T18:17:00Z,35.708,2,0.0
2017-08-18T21:17:00Z,35.831,2,0.0
2017-08-19T00:17:00Z,35.858,2,0.0
